YEAR,TRAN,PLOT,SPEC,FIASP,DAM,SZ0,SZ1,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
1997,H11,2,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H11,2,7,316,0,7,0,0,0,0,0,0,0,0,0
1997,H11,2,2,097,0,1,0,0,1,0,0,0,0,0,0
1997,H11,2,3,012,0,7,0,0,1,0,0,0,0,0,0
1997,H11,2,9,375,0,14,0,0,0,0,0,0,0,0,0
1997,C07,1,3,012,0,12,1,0,2,0,0,1,0,0,0
1997,C07,1,7,316,0,0,0,0,0,0,1,0,0,0,0
1997,C07,1,7.1,316,0,2,0,0,0,0,0,0,0,0,0
1997,C07,2,3,012,0,3,0,0,2,0,0,0,0,0,0
1997,C07,2,2,097,0,0,0,0,0,0,1,0,0,0,0
1997,C07,4,1,129,0,7,0,0,0,0,0,0,0,0,0
1997,C07,4,2,097,0,3,0,0,0,0,0,0,0,0,0
1997,C07,4,3,012,0,0,0,0,1,0,0,0,0,0,0
1997,C07,4,7,316,0,0,0,0,0,0,0,0,1,0,0
1997,C07,4,7.1,316,0,1,0,0,0,0,0,0,0,0,0
1997,C07,5,3,012,0,1,0,0,0,0,1,1,0,0,0
1997,C07,5,1,129,0,3,0,0,0,0,0,0,0,0,0
1997,C07,8,1,129,0,12,0,0,0,0,0,0,0,0,0
1997,C07,8,2,097,0,2,0,0,0,0,1,0,0,0,0
1997,H27,1,7,316,0,2,0,0,0,0,0,0,0,0,0
1997,H27,1,9,375,0,9,3,1,0,0,0,0,0,0,0
1997,H27,1,10,379,0,47,13,0,0,0,0,0,0,0,0
1997,H27,1,5,833,0,2,2,0,1,0,0,0,0,0,0
1997,H27,1,7,316,2,1,0,0,0,0,0,0,0,0,0
1997,H27,1,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H27,1,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H27,1,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,H27,1,6,802,1,1,0,0,0,0,0,0,0,0,0
1997,H27,4,5,833,0,0,2,1,0,0,0,0,0,0,0
1997,H27,4,9,375,0,4,1,0,0,0,0,0,0,0,0
1997,H27,4,10,379,0,11,2,0,0,0,0,0,0,0,0
1997,H27,4,14,743,0,0,0,1,0,0,0,0,0,0,0
1997,H27,4,5,833,2,2,0,0,0,0,0,0,0,0,0
1997,H11,4,3,012,0,6,0,0,0,0,0,0,0,0,0
1997,H11,4,7.1,316,0,3,0,1,0,0,2,0,0,0,0
1997,H11,5,3,012,0,4,5,1,0,0,0,0,0,0,0
1997,H11,5,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H11,5,8,371,0,4,0,0,1,0,0,0,1,0,0
1997,H11,5,9,375,0,3,0,2,0,0,0,0,0,0,0
1997,H11,3,1,129,0,4,0,0,0,0,0,0,0,0,0
1997,H11,3,8,371,0,14,0,0,0,0,0,0,0,0,0
1997,H11,3,9,375,0,9,1,1,0,0,0,0,0,0,0
1997,H11,3,10,379,0,2,2,0,0,0,0,0,0,0,0
1997,H11,3,7,316,0,3,0,0,0,0,0,0,0,0,0
1997,H11,3,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,H11,3,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H11,8,1,129,0,4,0,0,0,0,0,0,0,0,0
1997,H11,8,8,371,0,1,0,0,0,0,0,0,0,0,0
1997,H11,8,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,H11,8,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,H11,8,10,379,0,2,0,0,0,0,0,0,0,0,0
1997,H11,8,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H11,1,12,541,0,8,8,5,1,0,0,0,0,0,0
1997,H11,1,8,371,0,13,1,1,0,0,0,0,0,0,0
1997,H11,1,7,316,0,8,0,0,0,0,0,0,0,0,0
1997,H11,1,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H11,1,9,375,0,1,9,0,0,0,0,0,0,0,0
1997,H11,1,10,379,0,0,1,0,0,0,0,0,0,0,0
1997,H11,2,8,371,0,7,0,0,0,0,0,0,0,0,0
1997,H11,2,12,541,0,5,0,0,0,0,0,0,0,0,0
1997,C09,3,1,129,0,3,0,0,0,0,0,0,0,0,0
1997,C09,3,5,833,0,0,0,0,0,0,0,0,0,1,0
1997,C09,1,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C09,1,6,802,0,0,0,0,0,0,0,0,0,1,0
1997,C09,1,7,316,0,0,0,0,0,0,0,0,0,1,0
1997,C09,7,5,833,2,12,0,0,0,0,0,0,0,0,0
1997,C09,7,5,833,1,2,0,0,0,0,0,0,0,0,0
1997,C09,7,1,129,0,5,0,0,0,0,0,0,0,0,0
1997,H12,1,5,833,2,7,0,0,0,0,0,0,0,0,0
1997,H12,1,7.1,316,0,2,3,0,0,0,0,0,0,0,0
1997,H12,1,5,833,0,0,1,0,0,0,0,0,0,0,0
1997,H12,1,6,802,1,7,0,0,0,0,0,0,0,0,0
1997,H12,1,5,833,1,9,0,0,0,0,0,0,0,0,0
1997,H12,1,12,541,0,1,1,0,0,0,0,0,0,0,0
1997,H12,1,6,802,2,3,0,0,0,0,0,0,0,0,0
1997,H12,1,9,375,0,2,0,0,0,0,0,0,0,0,0
1997,H12,1,1,129,0,4,1,0,0,0,0,0,0,0,0
1997,H12,1,7.1,316,0,6,5,7,6,2,2,0,0,0,0
1997,H12,7,1,129,0,3,1,1,0,0,0,0,0,0,0
1997,H12,7,5,833,2,2,0,0,0,0,0,0,0,0,0
1997,H12,7,7.1,316,0,0,0,2,2,0,0,0,0,0,0
1997,H12,7,6,802,2,1,0,0,0,0,0,0,0,0,0
1997,H12,7,5,833,3,1,0,0,0,0,0,0,0,0,0
1997,H12,7,15,746,0,4,1,1,0,0,0,0,0,0,0
1997,H12,7,9,375,0,21,0,0,0,0,0,0,0,0,0
1997,H12,7,6,802,1,2,0,0,0,0,0,0,0,0,0
1997,H12,4,1,129,0,6,4,1,0,0,0,0,0,0,0
1997,H12,4,6,802,2,2,0,0,0,0,0,0,0,0,0
1997,H12,4,5,833,1,4,0,0,0,0,0,0,0,0,0
1997,H12,4,5,833,2,3,0,0,0,0,0,0,0,0,0
1997,H12,4,15,746,0,0,1,0,0,0,0,0,0,0,0
1997,C10,5,5,833,2,3,0,0,0,0,0,0,0,0,0
1997,C10,5,6,802,2,4,0,0,0,0,0,0,0,0,0
1997,C10,2,5,833,0,0,0,0,0,1,0,0,0,0,0
1997,C10,2,1,129,0,29,0,0,0,0,0,0,0,0,0
1997,C10,2,6,802,2,3,0,0,0,0,0,0,0,0,0
1997,C10,2,6,802,1,2,0,0,0,0,0,0,0,0,0
1997,C10,2,7.1,316,0,0,1,0,0,0,0,0,0,0,0
1997,C10,1,1,129,0,11,0,0,0,0,0,0,0,0,0
1997,C10,1,12,541,0,3,0,0,0,0,0,0,0,0,0
1997,C10,1,7.1,316,0,0,1,0,0,0,0,0,0,0,0
1997,C10,6,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C10,6,9,375,0,18,5,0,0,0,0,0,0,0,0
1997,C10,6,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,C10,6,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,C09,2,5,833,3,1,0,0,0,0,0,0,0,0,0
1997,C09,2,1,129,0,8,0,0,0,0,0,0,0,0,0
1997,C09,2,12,541,0,1,0,0,0,0,0,0,0,0,0
1997,C09,2,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,C09,2,6,802,1,2,0,0,0,0,0,0,0,0,0
1997,C11,2,1,129,0,7,0,0,0,0,0,0,0,0,0
1997,C11,2,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,C11,2,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,C11,2,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,C11,1,3,012,0,0,0,0,0,1,0,0,0,0,0
1997,C11,1,5,833,0,0,0,0,1,0,0,0,0,0,0
1997,C11,1,7,316,0,0,0,0,1,0,0,0,0,0,0
1997,C11,1,1,129,0,0,0,0,1,0,0,0,0,0,0
1997,C11,4,5,833,0,0,0,0,0,0,1,0,1,0,0
1997,C12,2,3,012,0,2,0,1,4,5,2,1,0,0,0
1997,C12,3,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C12,3,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,C12,3,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,C12,3,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,C10,4,1,129,0,5,0,0,0,0,0,0,0,0,0
1997,C10,4,9,375,0,6,0,0,0,0,0,0,0,0,0
1997,C10,5,1,129,0,10,0,0,0,0,0,0,0,0,0
1997,C10,5,12,541,0,0,0,0,0,1,0,0,0,0,0
1997,H10,3,7,316,1,4,0,0,0,0,0,0,0,0,0
1997,H10,3,7,316,0,20,0,0,0,0,0,0,0,0,0
1997,H10,3,12,541,0,5,0,0,0,0,0,0,0,0,0
1997,H10,3,6,802,1,2,0,0,0,0,0,0,0,0,0
1997,H10,3,8,371,0,8,0,0,0,0,0,0,0,0,0
1997,H10,3,1,129,0,4,0,0,0,0,0,0,0,0,0
1997,H10,3,13,315,0,0,0,2,2,2,0,0,0,0,0
1997,H10,3,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,H10,3,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H10,3,10,379,0,1,0,0,0,0,0,0,0,0,0
1997,H10,1,7,316,0,6,2,0,0,0,0,0,0,0,0
1997,H10,1,1,129,0,3,0,0,0,0,0,0,0,0,0
1997,H10,1,13,315,0,5,4,9,7,3,1,1,0,0,0
1997,H10,1,8,371,0,6,0,0,0,0,0,0,0,0,0
1997,H10,1,5,833,0,0,0,1,0,0,0,0,0,0,0
1997,H09,2,9,375,0,6,1,0,0,0,0,0,0,0,0
1997,H09,2,7,316,0,3,0,0,0,0,0,0,0,0,0
1997,H09,2,8,371,0,16,0,0,0,0,0,0,0,0,0
1997,H09,2,3,012,0,2,0,0,0,0,0,0,0,0,0
1997,H09,2,13,315,0,6,1,0,3,0,0,0,0,0,0
1997,H03,1,1,129,0,4,1,0,0,0,0,0,0,0,0
1997,H03,1,2,097,0,2,0,0,0,0,0,0,0,0,0
1997,H03,1,5,833,2,2,0,0,0,0,0,0,0,0,0
1997,H03,1,9,375,0,2,0,0,0,0,0,0,0,0,0
1997,H02,3,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H02,3,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,H02,3,3,012,0,1,0,0,2,0,0,0,0,0,0
1997,H02,3,25,585,0,6,0,1,1,0,0,0,0,0,0
1997,H01,5,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H01,5,25,585,0,3,1,2,1,0,0,0,0,0,0
1997,H01,6,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,H01,6,3,012,0,9,0,2,1,0,0,0,0,0,0
1997,H01,6,4,261,0,0,1,0,0,0,0,0,0,0,0
1997,H01,6,25,585,0,4,3,3,0,0,0,0,0,0,0
1997,H02,1,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H02,1,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,H02,1,4,261,0,2,0,0,0,0,0,0,0,0,0
1997,H02,1,7.1,316,0,2,2,5,3,1,0,0,0,0,0
1997,H02,4,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H02,4,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,H02,4,3,012,0,0,0,0,1,0,0,0,0,0,0
1997,H02,4,4,261,0,1,0,0,0,0,0,0,0,0,0
1997,H02,4,7,316,0,2,5,0,0,0,0,0,0,0,0
1997,H02,4,25,585,0,4,3,1,0,0,0,0,0,0,0
1997,H02,4,9,375,0,1,0,0,0,0,0,0,0,0,0
1997,C01,1,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C01,1,3,012,0,0,0,1,0,0,0,0,0,0,0
1997,C01,1,7,316,0,1,0,0,0,1,0,0,0,0,0
1997,C01,3,7,316,0,1,0,0,1,0,1,0,0,0,0
1997,C01,3,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C02,3,7,316,0,0,0,1,0,0,0,0,0,1,0
1997,C02,3,3,012,0,0,0,0,0,1,0,0,0,0,0
1997,C03,1,3,012,0,4,0,0,1,2,1,2,0,0,0
1997,C03,2,3,012,0,0,0,1,0,1,0,0,0,0,1
1997,C03,5,9,375,0,0,1,0,0,0,0,0,0,0,0
1997,C03,5,3,012,0,3,1,0,1,1,0,0,0,0,0
1997,C03,5,5,833,2,2,0,0,0,0,0,0,0,0,0
1997,C03,5,1,129,0,2,0,0,0,0,0,0,0,0,0
1997,C03,5,6,802,0,1,0,0,0,0,0,0,0,0,0
1997,C04,1,7,316,0,1,0,0,0,1,0,0,0,0,0
1997,C04,1,6,802,1,2,0,0,0,0,0,0,0,0,0
1997,C04,1,3,012,0,3,0,0,3,1,1,0,1,0,0
1997,C04,2,3,012,0,0,0,1,1,0,0,0,0,0,0
1997,C04,2,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C04,3,3,012,0,5,1,1,2,2,3,1,1,0,0
1997,C04,3,5,833,1,1,1,0,0,0,0,0,0,0,0
1997,C04,4,3,012,0,1,1,0,1,1,0,0,0,0,0
1997,C04,4,5,833,2,6,0,0,0,0,0,0,0,0,0
1997,C04,4,6,802,0,1,0,0,0,0,0,0,0,0,0
1997,C04,4,5,833,3,2,0,0,0,0,0,0,0,0,0
1997,C04,4,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,C04,4,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C04,6,5,833,3,1,0,0,0,0,0,0,0,0,0
1997,C04,6,5,833,2,5,0,0,0,0,0,0,0,0,0
1997,C04,6,5,833,1,2,0,0,0,0,0,0,0,0,0
1997,C04,6,3,012,0,1,0,3,0,0,0,0,0,0,0
1997,C04,6,1,129,0,0,0,0,0,0,1,0,0,0,0
1997,C31,5,3,012,0,1,0,0,0,0,0,1,0,0,0
1997,C31,5,7,316,0,0,0,0,0,0,0,0,0,1,0
1997,C31,5,7.1,316,0,1,0,0,0,0,0,0,0,0,0
1997,C31,6,3,012,0,0,0,1,3,0,2,1,0,0,0
1997,C31,3,2,097,0,0,1,0,0,0,0,0,0,0,0
1997,C31,3,3,012,0,0,1,1,0,1,0,0,0,0,0
1997,C31,3,7,316,0,0,0,0,0,0,1,0,0,0,0
1997,C31,1,2,097,0,0,0,0,0,0,0,0,0,1,1
1997,C31,1,3,012,0,0,3,0,0,1,1,1,0,1,0
1997,C31,1,7,316,0,0,0,0,1,0,0,0,0,0,1
1997,C31,2,3,012,0,0,0,0,1,0,0,0,0,0,0
1997,C31,2,7,316,0,0,0,0,0,0,0,0,1,0,0
1997,C24,5,25,585,0,5,1,3,1,1,0,1,0,0,0
1997,C24,5,4,261,0,2,0,0,0,0,0,0,0,0,0
1997,C24,5,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C24,5,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,C24,1,4,261,0,0,0,1,0,0,0,0,0,0,0
1997,C24,1,25,585,0,2,0,1,0,0,0,0,0,0,0
1997,C24,1,3,012,0,0,0,1,0,1,0,0,0,0,0
1997,C24,4,4,261,0,0,0,1,0,0,0,0,0,0,0
1997,C24,4,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C24,4,5,833,0,0,0,0,0,0,0,0,0,1,0
1997,C24,4,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,C24,4,25,585,0,2,2,1,0,0,4,0,0,0,0
1997,C24,2,6,802,2,1,0,0,0,0,0,0,0,0,0
1997,C24,2,1,129,0,0,0,0,0,0,1,0,1,0,0
1997,C24,2,3,012,0,1,1,0,0,0,0,0,0,1,0
1997,C24,2,25,585,0,2,0,0,0,0,0,0,0,0,0
1997,C24,6,3,012,0,1,0,0,0,1,0,1,1,0,1
1997,C24,6,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C24,6,25,585,0,3,1,0,1,0,0,0,0,0,0
1997,C24,6,4,261,0,0,0,0,0,0,1,0,0,0,0
1997,H10,2,7,316,0,4,0,0,0,0,0,0,0,0,0
1997,H10,2,8,371,0,12,0,0,0,0,0,0,0,0,0
1997,H10,2,3,012,0,2,0,0,0,0,0,0,0,0,0
1997,H10,2,13,315,0,5,13,4,4,0,0,0,0,0,0
1997,H10,2,9,375,0,1,0,0,0,0,0,0,0,0,0
1997,H10,2,6,802,0,0,1,0,0,0,0,0,0,0,0
1997,H10,2,5,833,0,1,0,0,0,0,0,0,0,0,0
1997,H10,2,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H09,5,7,316,0,5,0,1,0,0,0,0,0,0,0
1997,H09,5,8,371,0,10,0,0,0,0,0,0,0,0,0
1997,H09,5,9,375,0,7,2,0,0,0,0,0,0,0,0
1997,H09,3,13,315,0,1,3,0,1,3,1,0,0,0,0
1997,H09,3,7,316,0,1,1,2,0,0,0,0,0,0,0
1997,H09,3,12,541,0,1,1,1,0,0,0,0,0,0,0
1997,H09,3,8,371,0,10,0,0,0,0,0,0,0,0,0
1997,H09,3,9,375,0,1,0,1,0,0,0,0,0,0,0
1997,H08,7,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H08,7,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H08,7,7,316,0,3,0,0,0,0,0,0,0,0,0
1997,H08,7,13,315,0,1,1,0,0,0,0,0,0,0,0
1997,H08,2,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,H08,2,13,315,0,1,0,0,0,0,0,0,0,0,0
1997,H08,2,2,097,0,1,0,0,0,0,0,0,0,0,0
1997,H08,2,9,375,0,5,0,0,0,0,0,0,0,0,0
1997,H08,2,10,379,0,3,0,0,0,0,0,0,0,0,0
1997,H08,2,7,316,0,10,0,0,0,0,0,0,0,0,0
1997,H08,2,7.1,316,0,1,5,8,1,4,0,0,0,0,0
1997,H10,6,8,371,0,8,0,0,0,0,0,0,0,0,0
1997,H10,6,7,316,0,16,0,0,0,0,0,0,0,0,0
1997,H10,6,5,833,0,0,0,2,2,1,1,0,0,0,0
1997,H10,6,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H10,6,13,315,0,3,0,0,0,0,0,0,0,0,0
1997,H10,6,6,802,1,1,0,0,0,0,0,0,0,0,0
1997,H10,6,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,H13,3,15,746,0,1,0,0,0,0,0,0,0,0,0
1997,H26,1,1,129,1,3,0,0,0,0,0,0,0,0,0
1997,H26,1,3,012,0,2,0,0,0,1,0,0,0,0,1
1997,H26,1,7,316,0,4,1,1,0,0,0,0,0,0,0
1997,H26,1,7.1,316,0,2,0,0,0,0,0,0,0,0,0
1997,H26,1,4,261,0,1,0,0,0,0,0,0,0,0,0
1997,C05,1,6,802,1,1,0,0,0,0,0,0,0,0,0
1997,C05,1,1,129,0,6,0,0,0,0,0,0,0,0,0
1997,C05,1,3,012,0,0,0,0,0,0,1,0,0,0,0
1997,C05,1,8,371,0,1,0,0,0,0,0,0,0,0,0
1997,C05,1,7,316,0,0,0,0,0,0,0,0,0,0,1
1997,C05,2,1,129,0,9,0,0,0,0,0,0,0,0,0
1997,C05,2,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,C06,3,3,012,0,2,0,0,2,1,1,0,0,0,0
1997,C06,1,3,012,0,3,1,0,2,0,0,0,1,0,0
1997,C06,1,6,802,2,1,0,0,0,0,0,0,0,0,0
1997,C06,1,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H14,2,9,375,0,7,2,1,1,0,0,0,0,0,0
1997,H14,2,12,541,0,2,0,0,0,0,0,0,0,0,0
1997,H14,2,8,371,0,9,1,0,0,0,0,0,0,0,0
1997,H14,2,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,H14,5,5,833,0,1,0,0,0,0,0,0,0,0,0
1997,H14,5,8,371,0,1,0,0,0,0,0,0,0,0,0
1997,H14,5,5,833,2,2,0,0,0,0,0,0,0,0,0
1997,H14,1,16,762,0,1,0,0,0,0,0,0,0,0,0
1997,H14,1,9,375,0,7,0,0,0,0,0,0,0,0,0
1997,H14,1,12,541,0,2,0,0,1,0,0,0,0,0,0
1997,H14,1,7,316,0,4,0,0,0,0,0,0,0,0,0
1997,H14,1,8,371,0,7,0,0,0,0,0,0,0,2,0
1997,H14,1,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H13,1,12,541,0,7,2,1,0,0,0,0,0,0,0
1997,H13,1,8,371,0,8,1,0,0,0,0,1,0,0,1
1997,H13,1,7,316,0,4,0,0,0,0,0,0,0,0,0
1997,H13,1,9,375,0,7,0,0,1,0,0,0,0,0,0
1997,H13,1,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H13,1,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H13,4,5,833,0,0,1,0,0,0,0,0,0,0,0
1997,H13,4,3,012,0,5,0,1,0,0,0,0,0,0,0
1997,H13,4,5,833,2,2,0,0,0,0,0,0,0,0,0
1997,H13,6,8,371,0,6,0,0,0,0,0,0,0,0,0
1997,H13,6,7,316,0,5,0,0,0,0,0,0,0,0,0
1997,H13,6,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H13,6,4,261,0,1,0,0,0,0,0,0,0,0,0
1997,H13,6,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H13,6,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H13,2,7,316,0,6,0,0,0,0,0,0,0,0,0
1997,H13,2,3,012,0,2,0,0,0,0,0,0,0,1,0
1997,H13,2,1,129,0,1,0,1,0,0,0,0,0,0,0
1997,H13,2,5,833,1,2,0,0,0,0,0,0,0,0,0
1997,H13,2,8,371,0,1,0,0,0,0,0,0,0,0,0
1997,H13,2,12,541,0,1,0,0,0,0,0,0,0,0,0
1997,H13,2,9,375,0,1,0,0,0,0,0,0,0,0,0
1997,H13,3,9,375,0,0,2,0,1,2,0,0,0,0,0
1997,H13,3,7,316,0,10,1,0,0,0,0,0,0,0,0
1997,H13,3,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H13,3,8,371,0,17,3,0,0,0,0,0,0,0,0
1997,C14,6,3,012,0,1,0,0,0,0,0,0,0,0,0
1997,C14,7,1,129,0,3,0,0,0,0,0,0,0,0,0
1997,C14,7,5,833,0,0,0,0,0,0,0,0,0,1,0
1997,C14,7,3,012,0,1,0,0,0,0,1,0,0,0,0
1997,C14,7,4,261,0,1,0,1,0,0,0,0,0,0,0
1997,C06,4,12,541,0,1,0,0,0,0,0,0,0,0,0
1997,C06,4,3,012,0,0,0,0,0,1,0,0,0,0,0
1997,C06,4,8,371,0,2,0,0,0,0,0,0,0,0,0
1997,C14,1,5,833,0,0,0,0,0,0,0,0,0,0,1
1997,C14,1,7,316,0,0,0,0,0,0,1,0,0,0,0
1997,C14,2,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,C14,2,7,316,0,2,0,1,0,0,0,0,0,0,1
1997,C14,2,7.1,316,0,4,0,0,0,0,0,0,0,0,0
1997,C14,2,4,261,0,1,0,0,0,0,0,0,0,0,0
1997,C14,4,7,316,0,5,0,0,0,1,1,1,0,1,0
1997,C14,4,7.1,316,0,8,0,0,0,0,0,0,0,0,0
1997,C14,4,5,833,0,0,0,0,0,0,0,0,0,0,1
1997,C14,5,1,129,0,5,0,0,0,0,0,0,0,0,0
1997,C14,5,6,802,1,1,0,0,0,0,0,0,0,0,0
1997,C14,5,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,C14,6,5,833,1,3,0,0,0,0,0,0,0,0,0
1997,C14,6,7,316,0,6,1,0,0,0,0,0,0,0,0
1997,C14,6,1,129,0,3,0,0,0,0,0,0,0,0,0
1997,H32,1,8,371,0,21,0,0,0,0,0,0,0,0,0
1997,H32,1,7,316,0,12,2,0,0,0,0,0,0,0,0
1997,H32,1,3,012,0,1,0,0,1,0,0,0,0,0,0
1997,H32,1,1,129,0,3,0,1,1,0,0,0,0,0,0
1997,H32,1,9,375,0,3,0,0,0,0,0,0,0,0,0
1997,H32,1,25,585,0,7,2,2,0,0,0,0,0,0,0
1997,H32,1,10,379,0,1,0,0,0,0,0,0,0,0,0
1997,H32,1,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H07,1,3,012,0,4,0,0,0,0,0,0,0,0,0
1997,H07,1,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H07,1,5,833,3,1,0,0,0,0,0,0,0,0,0
1997,H07,1,6,802,1,1,0,0,0,0,0,0,0,0,0
1997,H07,1,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,H07,1,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H07,1,9,375,0,23,2,0,0,0,0,0,0,0,0
1997,H07,3,8,371,0,7,0,0,0,0,0,0,0,0,0
1997,H07,3,26,350,0,12,7,13,4,0,0,0,0,0,0
1997,H07,3,9,375,0,3,0,0,0,1,0,0,0,0,0
1997,H07,3,7.1,316,0,2,0,1,1,0,1,0,0,0,0
1997,H07,3,7,316,0,1,0,0,0,0,0,0,0,0,0
1997,H07,3,1,129,0,3,2,1,0,0,0,0,0,0,0
1997,H07,3,6,802,2,1,1,0,0,0,0,0,0,0,0
1997,H07,5,9,375,0,4,0,0,0,0,0,0,0,0,0
1997,H07,5,7,316,0,3,0,2,0,0,0,0,0,0,0
1997,H07,5,5,833,2,3,0,0,0,0,0,0,0,0,0
1997,H07,5,8,371,0,6,0,0,0,0,0,0,0,1,0
1997,H07,5,1,129,1,1,0,0,0,0,0,0,0,0,0
1997,H07,5,3,012,0,2,0,0,0,0,1,0,0,0,0
1997,H07,5,1,129,0,0,1,1,1,1,0,0,0,0,0
1997,H07,7,8,371,0,12,0,0,0,0,0,0,0,0,0
1997,H07,7,9,375,0,11,0,0,0,0,0,0,0,0,0
1997,H07,7,7,316,0,4,0,0,0,0,0,0,0,0,0
1997,H07,7,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H07,7,1,129,0,1,0,0,0,0,0,0,0,0,0
1997,H06,1,6,802,0,1,0,1,0,0,0,0,0,0,0
1997,H06,1,7,316,0,2,0,0,0,0,0,0,0,0,0
1997,H06,1,5,833,2,1,0,0,0,0,0,0,0,0,0
1997,H06,1,6,802,2,5,0,0,0,0,0,0,0,0,0
1997,H06,1,1,129,0,5,0,0,0,0,0,0,0,0,0
1997,H06,1,9,375,0,1,0,0,0,0,0,0,0,0,0
1997,H06,1,8,371,0,3,1,1,0,0,0,0,0,0,0
1997,H06,1,5,833,0,0,0,0,0,1,0,0,0,0,0
1997,H06,1,6,802,1,2,0,0,0,0,0,0,0,0,0
1997,H06,4,1,129,0,2,0,0,0,0,0,0,0,0,0
1997,H06,4,7.1,316,0,0,7,5,2,1,0,0,0,0,0
1997,H06,4,6,802,1,1,0,0,0,0,0,0,0,0,0
1997,H06,4,3,012,0,1,0,0,0,1,0,0,0,0,0
1997,H06,3,5,833,2,3,0,0,0,0,0,0,0,0,0
1997,H06,3,5,833,3,2,0,0,0,0,0,0,0,0,0
1997,H06,3,3,012,0,1,0,1,0,1,0,0,0,1,0
1997,H06,3,6,802,1,3,0,0,0,0,0,0,0,0,0
1997,H06,7,5,833,2,8,0,0,0,0,0,0,0,0,0
1997,H06,7,5,833,3,1,0,0,0,0,0,0,0,0,0
1997,H06,7,6,802,1,3,0,0,0,0,0,0,0,0,0
1997,H06,7,1,129,0,2,0,0,0,0,0,0,0,0,0
1997,H06,7,5,833,1,1,0,0,0,0,0,0,0,0,0
1997,H06,7,6,802,2,2,0,0,0,0,0,0,0,0,0
1997,H06,7,3,012,0,2,0,0,0,0,0,0,0,0,0
